2022-03-24 22:18:46 status unpacked libxi6:amd64 2:1.7.10-0ubuntu1
2022-03-24 22:18:46 status half-configured libxi6:amd64 2:1.7.10-0ubuntu1
2022-03-24 22:18:46 status installed libxi6:amd64 2:1.7.10-0ubuntu1
2022-03-24 22:18:46 configure libxrender1:amd64 1:0.9.10-1 <none>
2022-03-24 22:18:46 status unpacked libxrender1:amd64 1:0.9.10-1
2022-03-24 22:18:46 status half-configured libxrender1:amd64 1:0.9.10-1
2022-03-24 22:18:46 status installed libxrender1:amd64 1:0.9.10-1
2022-03-24 22:18:46 configure libdrm-radeon1:amd64 2.4.107-8ubuntu1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libdrm-radeon1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status half-configured libdrm-radeon1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status installed libdrm-radeon1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 configure libglvnd0:amd64 1.3.2-1~ubuntu0.20.04.2 <none>
2022-03-24 22:18:46 status unpacked libglvnd0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status half-configured libglvnd0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status installed libglvnd0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 configure libxcb-glx0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-glx0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-glx0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-glx0:amd64 1.14-2
2022-03-24 22:18:46 configure libdrm-intel1:amd64 2.4.107-8ubuntu1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libdrm-intel1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status half-configured libdrm-intel1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status installed libdrm-intel1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 configure libxcb-shape0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-shape0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-shape0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-shape0:amd64 1.14-2
2022-03-24 22:18:46 configure x11-common:all 1:7.7+19ubuntu14 <none>
2022-03-24 22:18:46 status unpacked x11-common:all 1:7.7+19ubuntu14
2022-03-24 22:18:46 status half-configured x11-common:all 1:7.7+19ubuntu14
2022-03-24 22:18:46 status installed x11-common:all 1:7.7+19ubuntu14
2022-03-24 22:18:46 configure libsensors-config:all 1:3.6.0-2ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libsensors-config:all 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 status half-configured libsensors-config:all 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 status installed libsensors-config:all 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 configure libxxf86dga1:amd64 2:1.1.5-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libxxf86dga1:amd64 2:1.1.5-0ubuntu1
2022-03-24 22:18:46 status half-configured libxxf86dga1:amd64 2:1.1.5-0ubuntu1
2022-03-24 22:18:46 status installed libxxf86dga1:amd64 2:1.1.5-0ubuntu1
2022-03-24 22:18:46 configure libxcb-shm0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-shm0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-shm0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-shm0:amd64 1.14-2
2022-03-24 22:18:46 configure libxxf86vm1:amd64 1:1.1.4-1build1 <none>
2022-03-24 22:18:46 status unpacked libxxf86vm1:amd64 1:1.1.4-1build1
2022-03-24 22:18:46 status half-configured libxxf86vm1:amd64 1:1.1.4-1build1
2022-03-24 22:18:46 status installed libxxf86vm1:amd64 1:1.1.4-1build1
2022-03-24 22:18:46 configure libflac8:amd64 1.3.3-1build1 <none>
2022-03-24 22:18:46 status unpacked libflac8:amd64 1.3.3-1build1
2022-03-24 22:18:46 status half-configured libflac8:amd64 1.3.3-1build1
2022-03-24 22:18:46 status installed libflac8:amd64 1.3.3-1build1
2022-03-24 22:18:46 configure libxcb-present0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-present0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-present0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-present0:amd64 1.14-2
2022-03-24 22:18:46 configure update-motd:all 3.6-0ubuntu6.1 <none>
2022-03-24 22:18:46 status unpacked update-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 status half-configured update-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 status installed update-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 configure libfontenc1:amd64 1:1.1.4-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libfontenc1:amd64 1:1.1.4-0ubuntu1
2022-03-24 22:18:46 status half-configured libfontenc1:amd64 1:1.1.4-0ubuntu1
2022-03-24 22:18:46 status installed libfontenc1:amd64 1:1.1.4-0ubuntu1
2022-03-24 22:18:46 configure libxfixes3:amd64 1:5.0.3-2 <none>
2022-03-24 22:18:46 status unpacked libxfixes3:amd64 1:5.0.3-2
2022-03-24 22:18:46 status half-configured libxfixes3:amd64 1:5.0.3-2
2022-03-24 22:18:46 status installed libxfixes3:amd64 1:5.0.3-2
2022-03-24 22:18:46 configure libxcb-sync1:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-sync1:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-sync1:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-sync1:amd64 1.14-2
2022-03-24 22:18:46 configure libllvm12:amd64 1:12.0.0-3ubuntu1~20.04.5 <none>
2022-03-24 22:18:46 status unpacked libllvm12:amd64 1:12.0.0-3ubuntu1~20.04.5
2022-03-24 22:18:46 status half-configured libllvm12:amd64 1:12.0.0-3ubuntu1~20.04.5
2022-03-24 22:18:46 status installed libllvm12:amd64 1:12.0.0-3ubuntu1~20.04.5
2022-03-24 22:18:46 configure libxinerama1:amd64 2:1.1.4-2 <none>
2022-03-24 22:18:46 status unpacked libxinerama1:amd64 2:1.1.4-2
2022-03-24 22:18:46 status half-configured libxinerama1:amd64 2:1.1.4-2
2022-03-24 22:18:46 status installed libxinerama1:amd64 2:1.1.4-2
2022-03-24 22:18:46 configure libxv1:amd64 2:1.0.11-1 <none>
2022-03-24 22:18:46 status unpacked libxv1:amd64 2:1.0.11-1
2022-03-24 22:18:46 status half-configured libxv1:amd64 2:1.0.11-1
2022-03-24 22:18:46 status installed libxv1:amd64 2:1.0.11-1
2022-03-24 22:18:46 configure libxrandr2:amd64 2:1.5.2-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libxrandr2:amd64 2:1.5.2-0ubuntu1
2022-03-24 22:18:46 status half-configured libxrandr2:amd64 2:1.5.2-0ubuntu1
2022-03-24 22:18:46 status installed libxrandr2:amd64 2:1.5.2-0ubuntu1
2022-03-24 22:18:46 configure fonts-dejavu-core:all 2.37-1 <none>
2022-03-24 22:18:46 status unpacked fonts-dejavu-core:all 2.37-1
2022-03-24 22:18:46 status half-configured fonts-dejavu-core:all 2.37-1
2022-03-24 22:18:46 status installed fonts-dejavu-core:all 2.37-1
2022-03-24 22:18:46 configure libsensors5:amd64 1:3.6.0-2ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libsensors5:amd64 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 status half-configured libsensors5:amd64 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 status installed libsensors5:amd64 1:3.6.0-2ubuntu1
2022-03-24 22:18:46 configure libglapi-mesa:amd64 21.2.6-0ubuntu0.1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libglapi-mesa:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status half-configured libglapi-mesa:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status installed libglapi-mesa:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 configure libvulkan1:amd64 1.2.131.2-1 <none>
2022-03-24 22:18:46 status unpacked libvulkan1:amd64 1.2.131.2-1
2022-03-24 22:18:46 status half-configured libvulkan1:amd64 1.2.131.2-1
2022-03-24 22:18:46 status installed libvulkan1:amd64 1.2.131.2-1
2022-03-24 22:18:46 configure libxcb-dri2-0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-dri2-0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-dri2-0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-dri2-0:amd64 1.14-2
2022-03-24 22:18:46 configure libasyncns0:amd64 0.8-6 <none>
2022-03-24 22:18:46 status unpacked libasyncns0:amd64 0.8-6
2022-03-24 22:18:46 status half-configured libasyncns0:amd64 0.8-6
2022-03-24 22:18:46 status installed libasyncns0:amd64 0.8-6
2022-03-24 22:18:46 configure libxshmfence1:amd64 1.3-1 <none>
2022-03-24 22:18:46 status unpacked libxshmfence1:amd64 1.3-1
2022-03-24 22:18:46 status half-configured libxshmfence1:amd64 1.3-1
2022-03-24 22:18:46 status installed libxshmfence1:amd64 1.3-1
2022-03-24 22:18:46 configure dbus-x11:amd64 1.12.16-2ubuntu2.1 <none>
2022-03-24 22:18:46 status unpacked dbus-x11:amd64 1.12.16-2ubuntu2.1
2022-03-24 22:18:46 status half-configured dbus-x11:amd64 1.12.16-2ubuntu2.1
2022-03-24 22:18:46 status installed dbus-x11:amd64 1.12.16-2ubuntu2.1
2022-03-24 22:18:46 configure libxcb-randr0:amd64 1.14-2 <none>
2022-03-24 22:18:46 status unpacked libxcb-randr0:amd64 1.14-2
2022-03-24 22:18:46 status half-configured libxcb-randr0:amd64 1.14-2
2022-03-24 22:18:46 status installed libxcb-randr0:amd64 1.14-2
2022-03-24 22:18:46 configure show-motd:all 3.6-0ubuntu6.1 <none>
2022-03-24 22:18:46 status unpacked show-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 status half-configured show-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 status installed show-motd:all 3.6-0ubuntu6.1
2022-03-24 22:18:46 configure libxkbfile1:amd64 1:1.1.0-1 <none>
2022-03-24 22:18:46 status unpacked libxkbfile1:amd64 1:1.1.0-1
2022-03-24 22:18:46 status half-configured libxkbfile1:amd64 1:1.1.0-1
2022-03-24 22:18:46 status installed libxkbfile1:amd64 1:1.1.0-1
2022-03-24 22:18:46 configure libxcomposite1:amd64 1:0.4.5-1 <none>
2022-03-24 22:18:46 status unpacked libxcomposite1:amd64 1:0.4.5-1
2022-03-24 22:18:46 status half-configured libxcomposite1:amd64 1:0.4.5-1
2022-03-24 22:18:46 status installed libxcomposite1:amd64 1:0.4.5-1
2022-03-24 22:18:46 configure wslu:all 2.3.6-0ubuntu2~20.04.0 <none>
2022-03-24 22:18:46 status unpacked wslu:all 2.3.6-0ubuntu2~20.04.0
2022-03-24 22:18:46 status half-configured wslu:all 2.3.6-0ubuntu2~20.04.0
2022-03-24 22:18:46 status installed wslu:all 2.3.6-0ubuntu2~20.04.0
2022-03-24 22:18:46 configure libvorbisenc2:amd64 1.3.6-2ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libvorbisenc2:amd64 1.3.6-2ubuntu1
2022-03-24 22:18:46 status half-configured libvorbisenc2:amd64 1.3.6-2ubuntu1
2022-03-24 22:18:46 status installed libvorbisenc2:amd64 1.3.6-2ubuntu1
2022-03-24 22:18:46 configure libdrm-amdgpu1:amd64 2.4.107-8ubuntu1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libdrm-amdgpu1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status half-configured libdrm-amdgpu1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 status installed libdrm-amdgpu1:amd64 2.4.107-8ubuntu1~20.04.2
2022-03-24 22:18:46 configure libwayland-client0:amd64 1.18.0-1 <none>
2022-03-24 22:18:46 status unpacked libwayland-client0:amd64 1.18.0-1
2022-03-24 22:18:46 status half-configured libwayland-client0:amd64 1.18.0-1
2022-03-24 22:18:46 status installed libwayland-client0:amd64 1.18.0-1
2022-03-24 22:18:46 configure mesa-vulkan-drivers:amd64 21.2.6-0ubuntu0.1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked mesa-vulkan-drivers:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status half-configured mesa-vulkan-drivers:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status installed mesa-vulkan-drivers:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 configure libice6:amd64 2:1.0.10-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libice6:amd64 2:1.0.10-0ubuntu1
2022-03-24 22:18:46 status half-configured libice6:amd64 2:1.0.10-0ubuntu1
2022-03-24 22:18:46 status installed libice6:amd64 2:1.0.10-0ubuntu1
2022-03-24 22:18:46 configure fontconfig-config:all 2.13.1-2ubuntu3 <none>
2022-03-24 22:18:46 status unpacked fontconfig-config:all 2.13.1-2ubuntu3
2022-03-24 22:18:46 status half-configured fontconfig-config:all 2.13.1-2ubuntu3
2022-03-24 22:18:46 status installed fontconfig-config:all 2.13.1-2ubuntu3
2022-03-24 22:18:46 configure ubuntu-wsl:amd64 1.450.2 <none>
2022-03-24 22:18:46 status unpacked ubuntu-wsl:amd64 1.450.2
2022-03-24 22:18:46 status half-configured ubuntu-wsl:amd64 1.450.2
2022-03-24 22:18:46 status installed ubuntu-wsl:amd64 1.450.2
2022-03-24 22:18:46 configure libxtst6:amd64 2:1.2.3-1 <none>
2022-03-24 22:18:46 status unpacked libxtst6:amd64 2:1.2.3-1
2022-03-24 22:18:46 status half-configured libxtst6:amd64 2:1.2.3-1
2022-03-24 22:18:46 status installed libxtst6:amd64 2:1.2.3-1
2022-03-24 22:18:46 configure libgl1-mesa-dri:amd64 21.2.6-0ubuntu0.1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libgl1-mesa-dri:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status half-configured libgl1-mesa-dri:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status installed libgl1-mesa-dri:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 configure libfontconfig1:amd64 2.13.1-2ubuntu3 <none>
2022-03-24 22:18:46 status unpacked libfontconfig1:amd64 2.13.1-2ubuntu3
2022-03-24 22:18:46 status half-configured libfontconfig1:amd64 2.13.1-2ubuntu3
2022-03-24 22:18:46 status installed libfontconfig1:amd64 2.13.1-2ubuntu3
2022-03-24 22:18:46 configure libsndfile1:amd64 1.0.28-7ubuntu0.1 <none>
2022-03-24 22:18:46 status unpacked libsndfile1:amd64 1.0.28-7ubuntu0.1
2022-03-24 22:18:46 status half-configured libsndfile1:amd64 1.0.28-7ubuntu0.1
2022-03-24 22:18:46 status installed libsndfile1:amd64 1.0.28-7ubuntu0.1
2022-03-24 22:18:46 configure libsm6:amd64 2:1.2.3-1 <none>
2022-03-24 22:18:46 status unpacked libsm6:amd64 2:1.2.3-1
2022-03-24 22:18:46 status half-configured libsm6:amd64 2:1.2.3-1
2022-03-24 22:18:46 status installed libsm6:amd64 2:1.2.3-1
2022-03-24 22:18:46 configure libxft2:amd64 2.3.3-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libxft2:amd64 2.3.3-0ubuntu1
2022-03-24 22:18:46 status half-configured libxft2:amd64 2.3.3-0ubuntu1
2022-03-24 22:18:46 status installed libxft2:amd64 2.3.3-0ubuntu1
2022-03-24 22:18:46 configure libglx-mesa0:amd64 21.2.6-0ubuntu0.1~20.04.2 <none>
2022-03-24 22:18:46 status unpacked libglx-mesa0:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status half-configured libglx-mesa0:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 status installed libglx-mesa0:amd64 21.2.6-0ubuntu0.1~20.04.2
2022-03-24 22:18:46 configure libglx0:amd64 1.3.2-1~ubuntu0.20.04.2 <none>
2022-03-24 22:18:46 status unpacked libglx0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status half-configured libglx0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status installed libglx0:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 configure libpulse0:amd64 1:13.99.1-1ubuntu3.13 <none>
2022-03-24 22:18:46 status unpacked libpulse0:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status half-configured libpulse0:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status installed libpulse0:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 configure libpulsedsp:amd64 1:13.99.1-1ubuntu3.13 <none>
2022-03-24 22:18:46 status unpacked libpulsedsp:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status half-configured libpulsedsp:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status installed libpulsedsp:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 configure libgl1:amd64 1.3.2-1~ubuntu0.20.04.2 <none>
2022-03-24 22:18:46 status unpacked libgl1:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status half-configured libgl1:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 status installed libgl1:amd64 1.3.2-1~ubuntu0.20.04.2
2022-03-24 22:18:46 configure pulseaudio-utils:amd64 1:13.99.1-1ubuntu3.13 <none>
2022-03-24 22:18:46 status unpacked pulseaudio-utils:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status half-configured pulseaudio-utils:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 status installed pulseaudio-utils:amd64 1:13.99.1-1ubuntu3.13
2022-03-24 22:18:46 configure libxt6:amd64 1:1.1.5-1 <none>
2022-03-24 22:18:46 status unpacked libxt6:amd64 1:1.1.5-1
2022-03-24 22:18:46 status half-configured libxt6:amd64 1:1.1.5-1
2022-03-24 22:18:46 status installed libxt6:amd64 1:1.1.5-1
2022-03-24 22:18:46 configure libxmu6:amd64 2:1.1.3-0ubuntu1 <none>
2022-03-24 22:18:46 status unpacked libxmu6:amd64 2:1.1.3-0ubuntu1
2022-03-24 22:18:46 status half-configured libxmu6:amd64 2:1.1.3-0ubuntu1
2022-03-24 22:18:46 status installed libxmu6:amd64 2:1.1.3-0ubuntu1
2022-03-24 22:18:46 configure libxaw7:amd64 2:1.0.13-1 <none>
2022-03-24 22:18:46 status unpacked libxaw7:amd64 2:1.0.13-1
2022-03-24 22:18:46 status half-configured libxaw7:amd64 2:1.0.13-1
2022-03-24 22:18:46 status installed libxaw7:amd64 2:1.0.13-1
2022-03-24 22:18:46 configure x11-utils:amd64 7.7+5 <none>
2022-03-24 22:18:46 status unpacked x11-utils:amd64 7.7+5
2022-03-24 22:18:46 status half-configured x11-utils:amd64 7.7+5
2022-03-24 22:18:46 status installed x11-utils:amd64 7.7+5
2022-03-24 22:18:46 trigproc systemd:amd64 245.4-4ubuntu3.15 <none>
2022-03-24 22:18:46 status half-configured systemd:amd64 245.4-4ubuntu3.15
2022-03-24 22:18:46 status installed systemd:amd64 245.4-4ubuntu3.15
2022-03-24 22:18:46 trigproc man-db:amd64 2.9.1-1 <none>
2022-03-24 22:18:46 status half-configured man-db:amd64 2.9.1-1
2022-03-24 22:18:46 status installed man-db:amd64 2.9.1-1
2022-03-24 22:18:46 trigproc libc-bin:amd64 2.31-0ubuntu9.7 <none>
2022-03-24 22:18:46 status half-configured libc-bin:amd64 2.31-0ubuntu9.7
2022-03-24 22:18:46 status installed libc-bin:amd64 2.31-0ubuntu9.7
